,name_x,name_y,support,price_x,price_y
4114,Matilda Jane.,Harley Davidson woman's leather vest,0.2222222222222222,12.0,51.0
4115,Harley Davidson woman's leather vest,"iPhone 6/6S, 7 360 Full Armor Case",0.2222222222222222,51.0,8.0
4116,Rae Dunn Good Morning Bowl,Harley Davidson woman's leather vest,0.2222222222222222,18.0,51.0
4117,"Bundle Gex, Prima Rage",Harley Davidson woman's leather vest,0.2222222222222222,12.0,51.0
4118,Xbox one controller,Harley Davidson woman's leather vest,0.2222222222222222,30.0,51.0
4119,Green cut out maxi,Harley Davidson woman's leather vest,0.2222222222222222,19.0,51.0
4120,Ugg Shoes,Harley Davidson woman's leather vest,0.2222222222222222,28.0,51.0
4121,light grey cutout shirt,Harley Davidson woman's leather vest,0.2222222222222222,21.0,51.0
4122,NWT Bordeaux wunder under crop size 4,Harley Davidson woman's leather vest,0.2222222222222222,78.0,51.0
4123,Size 7 fashion ring,Harley Davidson woman's leather vest,0.2222222222222222,11.0,51.0
4124,NWOT NIKE TUNIC TOP,Harley Davidson woman's leather vest,0.2222222222222222,24.0,51.0
4125,Bundle for Kylie,Harley Davidson woman's leather vest,0.2222222222222222,20.0,51.0
4126,R/C Fast Lane Helicopter,Harley Davidson woman's leather vest,0.2222222222222222,12.0,51.0
4127,Harley Davidson woman's leather vest,BBW Scentportables,0.2222222222222222,51.0,5.0
4128,sweat pants,Harley Davidson woman's leather vest,0.2222222222222222,13.0,51.0
4129,Harley Davidson woman's leather vest,Women's bathing suit bra top,0.2222222222222222,51.0,4.0
4130,American Girl Bitty Baby lot HOLD Danel,Harley Davidson woman's leather vest,0.2222222222222222,48.0,51.0
4131,Thirty one LUT,Harley Davidson woman's leather vest,0.2222222222222222,29.0,51.0
4132,"11"" Baltic amber teething necklace",Harley Davidson woman's leather vest,0.2222222222222222,20.0,51.0
4133,4 oz of clear slime,Harley Davidson woman's leather vest,0.2222222222222222,9.0,51.0
4134,Harley Davidson woman's leather vest,2 Polo Rugby(Wingtips),0.2222222222222222,51.0,20.0
4135,Boys 12-18 month button down shirts,Harley Davidson woman's leather vest,0.2222222222222222,8.0,51.0
4136,Soul Calibur II Xbox Game,Harley Davidson woman's leather vest,0.2222222222222222,8.0,51.0
4137,MLB Cincinnati Reds T Shirt Size XL,Harley Davidson woman's leather vest,0.2222222222222222,10.0,51.0
4138,Dell 2in1 Inspiron 3000 Series Touch,Lip balm bundle,0.2222222222222222,115.0,15.0
4139,Lip balm bundle,Converse men's black shoes,0.2222222222222222,15.0,26.0
4140,Silver Jeans Suki Surplus size 32/32,Lip balm bundle,0.2222222222222222,13.0,15.0
4141,Burglar or convict costume,Lip balm bundle,0.2222222222222222,17.0,15.0
4142,Victoria's secret pink hoodie,Lip balm bundle,0.2222222222222222,18.0,15.0
4143,Lip balm bundle,Fox Bikini Top,0.2222222222222222,15.0,12.0
4144,Lip balm bundle,Scrub Pants,0.2222222222222222,15.0,16.0
4145,Lip balm bundle,New 17 Piece Repair Cell Phones Tool Set,0.2222222222222222,15.0,7.0
4146,Tory Burch flats,Lip balm bundle,0.2222222222222222,55.0,15.0
4147,Lularoe Lindsay Elegant Unicorn Large,Lip balm bundle,0.2222222222222222,33.0,15.0
4148,Lululemon High Waisted Leggings,Lip balm bundle,0.2222222222222222,49.0,15.0
4149,Lip balm bundle,VS Pink Logo Boyshorts M,0.2222222222222222,15.0,20.0
4150,Lip balm bundle,"Cacique Red Lace Plunge, Push-Up Bra-42B",0.2222222222222222,15.0,12.0
4151,Army Green boots,Lip balm bundle,0.2222222222222222,31.0,15.0
4152,Jordans Size 7,Lip balm bundle,0.2222222222222222,31.0,15.0
4153,Disney T sum t-shirt girls,Lip balm bundle,0.2222222222222222,13.0,15.0
4154,Coach tennis shoes,Lip balm bundle,0.2222222222222222,26.0,15.0
4155,Cat And Jack Gold Sandals [rm] Is Final,Lip balm bundle,0.2222222222222222,8.0,15.0
4156,Lip balm bundle,Apple watch band,0.2222222222222222,15.0,14.0
4157,Lip balm bundle,ULTA Eye Primer Set -Order AddOn Jessica,0.2222222222222222,15.0,5.0
4158,B. Makowsky Purse And Hair bundle,Lip balm bundle,0.2222222222222222,28.0,15.0
4159,M.A.C Red,Lip balm bundle,0.2222222222222222,13.0,15.0
4160,Lip balm bundle,Northface Himalayan Parka,0.2222222222222222,15.0,176.0
4161,Lip balm bundle,XL Nighty/Robe set,0.2222222222222222,15.0,6.0
4162,FREESHP Maybelline Vivid Matte Possessed,Lip balm bundle,0.2222222222222222,6.0,15.0
4163,Lip balm bundle,knitted tank bundle,0.2222222222222222,15.0,18.0
4164,Lulaoe julia stars,Lip balm bundle,0.2222222222222222,20.0,15.0
4165,Track set,Lip balm bundle,0.2222222222222222,10.0,15.0
4166,VSX the player racerback sports bra,Lip balm bundle,0.2222222222222222,15.0,15.0
4167,MTV half shirt,Lip balm bundle,0.2222222222222222,7.0,15.0
4168,Lip balm bundle,"iPhone 6/6S, 7 360 Full Armor Case",0.2222222222222222,15.0,8.0
4169,Rae Dunn Good Morning Bowl,Lip balm bundle,0.2222222222222222,18.0,15.0
4170,Xbox one controller,Lip balm bundle,0.2222222222222222,30.0,15.0
4171,Green cut out maxi,Lip balm bundle,0.2222222222222222,19.0,15.0
4172,Ugg Shoes,Lip balm bundle,0.2222222222222222,28.0,15.0
4173,Size 7 fashion ring,Lip balm bundle,0.2222222222222222,11.0,15.0
4174,Bundle for Kylie,Lip balm bundle,0.2222222222222222,20.0,15.0
4175,R/C Fast Lane Helicopter,Lip balm bundle,0.2222222222222222,12.0,15.0
4176,Lip balm bundle,BBW Scentportables,0.2222222222222222,15.0,5.0
4177,sweat pants,Lip balm bundle,0.2222222222222222,13.0,15.0
4178,Lip balm bundle,Women's bathing suit bra top,0.2222222222222222,15.0,4.0
4179,American Girl Bitty Baby lot HOLD Danel,Lip balm bundle,0.2222222222222222,48.0,15.0
4180,Thirty one LUT,Lip balm bundle,0.2222222222222222,29.0,15.0
4181,"11"" Baltic amber teething necklace",Lip balm bundle,0.2222222222222222,20.0,15.0
4182,4 oz of clear slime,Lip balm bundle,0.2222222222222222,9.0,15.0
4183,Lip balm bundle,2 Polo Rugby(Wingtips),0.2222222222222222,15.0,20.0
4184,Boys 12-18 month button down shirts,Lip balm bundle,0.2222222222222222,8.0,15.0
4185,Soul Calibur II Xbox Game,Lip balm bundle,0.2222222222222222,8.0,15.0
4186,MLB Cincinnati Reds T Shirt Size XL,Lip balm bundle,0.2222222222222222,10.0,15.0
4187,Lularoe New TC Blue Paisley Leggings,Euphoria Calvin Klein perfume,0.2222222222222222,36.0,29.0
4188,Like New Mac Pro Longwear Concealer NW15,Lularoe New TC Blue Paisley Leggings,0.2222222222222222,15.0,36.0
4189,VS Pink cropped sweat pants M,Lularoe New TC Blue Paisley Leggings,0.2222222222222222,14.0,36.0
4190,Lularoe New TC Blue Paisley Leggings,Succulent Leaves,0.2222222222222222,36.0,12.0
4191,Lularoe New TC Blue Paisley Leggings,Younique Swanky,0.2222222222222222,36.0,12.0
4192,MTV half shirt,Lularoe New TC Blue Paisley Leggings,0.2222222222222222,7.0,36.0
4193,Lularoe New TC Blue Paisley Leggings,light grey cutout shirt,0.2222222222222222,36.0,21.0
4194,Lularoe New TC Blue Paisley Leggings,NWT Bordeaux wunder under crop size 4,0.2222222222222222,36.0,78.0
4195,Lularoe New TC Blue Paisley Leggings,NWOT NIKE TUNIC TOP,0.2222222222222222,36.0,24.0
4196,Lularoe New TC Blue Paisley Leggings,sweat pants,0.2222222222222222,36.0,13.0
4197,Lularoe New TC Blue Paisley Leggings,"11"" Baltic amber teething necklace",0.2222222222222222,36.0,20.0
4198,Lularoe New TC Blue Paisley Leggings,4 oz of clear slime,0.2222222222222222,36.0,9.0
4199,Lularoe New TC Blue Paisley Leggings,2 Polo Rugby(Wingtips),0.2222222222222222,36.0,20.0
4200,Lularoe New TC Blue Paisley Leggings,Soul Calibur II Xbox Game,0.2222222222222222,36.0,8.0
4201,MLB Cincinnati Reds T Shirt Size XL,Lularoe New TC Blue Paisley Leggings,0.2222222222222222,10.0,36.0
4202,MLB Cincinnati Reds T Shirt Size XL,New Banana Republic Pink Clutch,0.2222222222222222,10.0,14.0
4203,Pregnancy belly band M/L,Ribbed Tank Top,0.2222222222222222,10.0,11.0
4204,Calvin Klein,Pregnancy belly band M/L,0.2222222222222222,15.0,10.0
4205,Pregnancy belly band M/L,WHITE JORDAN JERSEY,0.2222222222222222,10.0,34.0
4206,Tarte paint palettes. ON HOLD.,Pregnancy belly band M/L,0.2222222222222222,49.0,10.0
4207,Pregnancy belly band M/L,Apple watch band,0.2222222222222222,10.0,14.0
4208,Fashion Nova dress,Pregnancy belly band M/L,0.2222222222222222,24.0,10.0
4209,VS bikini bottoms S,Pregnancy belly band M/L,0.2222222222222222,12.0,10.0
4210,Lulaoe julia stars,Pregnancy belly band M/L,0.2222222222222222,20.0,10.0
4211,VSX the player racerback sports bra,Pregnancy belly band M/L,0.2222222222222222,15.0,10.0
4212,Matilda Jane.,Pregnancy belly band M/L,0.2222222222222222,12.0,10.0
4213,Pregnancy belly band M/L,"iPhone 6/6S, 7 360 Full Armor Case",0.2222222222222222,10.0,8.0
4214,Rae Dunn Good Morning Bowl,Pregnancy belly band M/L,0.2222222222222222,18.0,10.0
4215,light grey cutout shirt,Pregnancy belly band M/L,0.2222222222222222,21.0,10.0
4216,Size 7 fashion ring,Pregnancy belly band M/L,0.2222222222222222,11.0,10.0
4217,NWOT NIKE TUNIC TOP,Pregnancy belly band M/L,0.2222222222222222,24.0,10.0
4218,Bundle for Kylie,Pregnancy belly band M/L,0.2222222222222222,20.0,10.0
4219,R/C Fast Lane Helicopter,Pregnancy belly band M/L,0.2222222222222222,12.0,10.0
4220,Pregnancy belly band M/L,BBW Scentportables,0.2222222222222222,10.0,5.0
4221,sweat pants,Pregnancy belly band M/L,0.2222222222222222,13.0,10.0
4222,Pregnancy belly band M/L,Women's bathing suit bra top,0.2222222222222222,10.0,4.0
4223,American Girl Bitty Baby lot HOLD Danel,Pregnancy belly band M/L,0.2222222222222222,48.0,10.0
4224,Thirty one LUT,Pregnancy belly band M/L,0.2222222222222222,29.0,10.0
4225,"11"" Baltic amber teething necklace",Pregnancy belly band M/L,0.2222222222222222,20.0,10.0
4226,Pregnancy belly band M/L,2 Polo Rugby(Wingtips),0.2222222222222222,10.0,20.0
4227,Boys 12-18 month button down shirts,Pregnancy belly band M/L,0.2222222222222222,8.0,10.0
4228,Soul Calibur II Xbox Game,Pregnancy belly band M/L,0.2222222222222222,8.0,10.0
4229,MLB Cincinnati Reds T Shirt Size XL,Pregnancy belly band M/L,0.2222222222222222,10.0,10.0
4230,Canon Digital Camera,Harley Davidson woman's leather vest,0.2222222222222222,16.0,51.0
4231,Canon Digital Camera,Lularoe Navy OS Leggings-rsvd 4 Rayasun,0.2222222222222222,16.0,20.0
4232,Woman's sweater,Canon Digital Camera,0.2222222222222222,6.0,16.0
4233,Canon Digital Camera,TI-84 Plus,0.2222222222222222,16.0,31.0
4234,Canon Digital Camera,WWE Finn Balor,0.2222222222222222,16.0,15.0
4235,Sketchers Blue Memory Foam Tennis Shoes,Canon Digital Camera,0.2222222222222222,16.0,16.0
4236,Mario Kart 7 3DS,Canon Digital Camera,0.2222222222222222,20.0,16.0
4237,Canon Digital Camera,Hold for Queen plush throw,0.2222222222222222,16.0,15.0
4238,Canon Digital Camera,2 Squishys,0.2222222222222222,16.0,8.0
4239,Calvin Klein Under wear,Canon Digital Camera,0.2222222222222222,24.0,16.0
4240,Apple press scent,Canon Digital Camera,0.2222222222222222,9.0,16.0
4241,Canon Digital Camera,New 17 Piece Repair Cell Phones Tool Set,0.2222222222222222,16.0,7.0
4242,Tory Burch flats,Canon Digital Camera,0.2222222222222222,55.0,16.0
4243,Lululemon High Waisted Leggings,Canon Digital Camera,0.2222222222222222,49.0,16.0
4244,Canon Digital Camera,Ribbed Tank Top,0.2222222222222222,16.0,11.0
4245,Canon Digital Camera,THUYS MAKE UP BUNDLE[rm],0.2222222222222222,16.0,42.0
4246,Canon Digital Camera,VS Pink Logo Boyshorts M,0.2222222222222222,16.0,20.0
4247,Calvin Klein,Canon Digital Camera,0.2222222222222222,15.0,16.0
4248,Canon Digital Camera,"Cacique Red Lace Plunge, Push-Up Bra-42B",0.2222222222222222,16.0,12.0
4249,Canon Digital Camera,DermaMarine Therapy- Facial Wax Stripes,0.2222222222222222,16.0,7.0
4250,Army Green boots,Canon Digital Camera,0.2222222222222222,31.0,16.0
4251,Canon Digital Camera,Jordans Size 7,0.2222222222222222,16.0,31.0
4252,Disney T sum t-shirt girls,Canon Digital Camera,0.2222222222222222,13.0,16.0
4253,Canon Digital Camera,WHITE JORDAN JERSEY,0.2222222222222222,16.0,34.0
4254,Canon Digital Camera,Coach tennis shoes,0.2222222222222222,16.0,26.0
4255,Cat And Jack Gold Sandals [rm] Is Final,Canon Digital Camera,0.2222222222222222,8.0,16.0
4256,Canon Digital Camera,Tarte paint palettes. ON HOLD.,0.2222222222222222,16.0,49.0
4257,Canon Digital Camera,ULTA Eye Primer Set -Order AddOn Jessica,0.2222222222222222,16.0,5.0
4258,B. Makowsky Purse And Hair bundle,Canon Digital Camera,0.2222222222222222,28.0,16.0
4259,Fashion Nova dress,Canon Digital Camera,0.2222222222222222,24.0,16.0
4260,VS bikini bottoms S,Canon Digital Camera,0.2222222222222222,12.0,16.0
4261,1 Sport Pink Short + 1 Pink Lanyard,Canon Digital Camera,0.2222222222222222,16.0,16.0
4262,Canon Digital Camera,Handbag,0.2222222222222222,16.0,40.0
4263,Canon Digital Camera,Northface Himalayan Parka,0.2222222222222222,16.0,176.0
4264,Canon Digital Camera,XL Nighty/Robe set,0.2222222222222222,16.0,6.0
4265,FREESHP Maybelline Vivid Matte Possessed,Canon Digital Camera,0.2222222222222222,6.0,16.0
4266,Canon Digital Camera,knitted tank bundle,0.2222222222222222,16.0,18.0
4267,Lulaoe julia stars,Canon Digital Camera,0.2222222222222222,20.0,16.0
4268,Canon Digital Camera,Track set,0.2222222222222222,16.0,10.0
4269,VSX the player racerback sports bra,Canon Digital Camera,0.2222222222222222,15.0,16.0
4270,MTV half shirt,Canon Digital Camera,0.2222222222222222,7.0,16.0
4271,Canon Digital Camera,Matilda Jane.,0.2222222222222222,16.0,12.0
4272,Canon Digital Camera,"iPhone 6/6S, 7 360 Full Armor Case",0.2222222222222222,16.0,8.0
4273,Rae Dunn Good Morning Bowl,Canon Digital Camera,0.2222222222222222,18.0,16.0
4274,"Bundle Gex, Prima Rage",Canon Digital Camera,0.2222222222222222,12.0,16.0
4275,Canon Digital Camera,Xbox one controller,0.2222222222222222,16.0,30.0
4276,Green cut out maxi,Canon Digital Camera,0.2222222222222222,19.0,16.0
4277,Ugg Shoes,Canon Digital Camera,0.2222222222222222,28.0,16.0
4278,light grey cutout shirt,Canon Digital Camera,0.2222222222222222,21.0,16.0
4279,Canon Digital Camera,NWT Bordeaux wunder under crop size 4,0.2222222222222222,16.0,78.0
4280,Size 7 fashion ring,Canon Digital Camera,0.2222222222222222,11.0,16.0
4281,Canon Digital Camera,NWOT NIKE TUNIC TOP,0.2222222222222222,16.0,24.0
4282,Bundle for Kylie,Canon Digital Camera,0.2222222222222222,20.0,16.0
4283,R/C Fast Lane Helicopter,Canon Digital Camera,0.2222222222222222,12.0,16.0
4284,Canon Digital Camera,BBW Scentportables,0.2222222222222222,16.0,5.0
4285,Canon Digital Camera,sweat pants,0.2222222222222222,16.0,13.0
4286,Canon Digital Camera,Women's bathing suit bra top,0.2222222222222222,16.0,4.0
4287,Canon Digital Camera,American Girl Bitty Baby lot HOLD Danel,0.2222222222222222,16.0,48.0
4288,Thirty one LUT,Canon Digital Camera,0.2222222222222222,29.0,16.0
4289,Canon Digital Camera,"11"" Baltic amber teething necklace",0.2222222222222222,16.0,20.0
4290,4 oz of clear slime,Canon Digital Camera,0.2222222222222222,9.0,16.0
4291,Canon Digital Camera,2 Polo Rugby(Wingtips),0.2222222222222222,16.0,20.0
4292,Canon Digital Camera,Boys 12-18 month button down shirts,0.2222222222222222,16.0,8.0
4293,Canon Digital Camera,Soul Calibur II Xbox Game,0.2222222222222222,16.0,8.0
4294,MLB Cincinnati Reds T Shirt Size XL,Canon Digital Camera,0.2222222222222222,10.0,16.0
4295,BTS SUGA CARDS,Lularoe lot TC leggings and more,0.2222222222222222,3.0,106.0
4296,BTS SUGA CARDS,TOO COOL FOR SCHOOL ARTCLASS CONTURING,0.2222222222222222,3.0,20.0
4297,Mauve drawstring rib hood tunic dress S,BTS SUGA CARDS,0.2222222222222222,16.0,3.0
4298,NEARMINT!1974 TH. MUNSON BASEBALL CARD,BTS SUGA CARDS,0.2222222222222222,7.0,3.0
4299,BTS SUGA CARDS,Boost Balls,0.2222222222222222,3.0,24.0
4300,BTS SUGA CARDS,Jordan Retro 11 Low UNC,0.2222222222222222,3.0,109.0
4301,BTS SUGA CARDS,THUYS MAKE UP BUNDLE[rm],0.2222222222222222,3.0,42.0
4302,BTS SUGA CARDS,Louis vuitton purse,0.2222222222222222,3.0,71.0
4303,BTS SUGA CARDS,Nautica boys outfit 18 months! New,0.2222222222222222,3.0,10.0
4304,BTS SUGA CARDS,Succulent Leaves,0.2222222222222222,3.0,12.0
4305,BTS SUGA CARDS,Bomb glitter lip gloss,0.2222222222222222,3.0,9.0
4306,BTS SUGA CARDS,1 Sport Pink Short + 1 Pink Lanyard,0.2222222222222222,3.0,16.0
4307,BTS SUGA CARDS,Handbag,0.2222222222222222,3.0,40.0
4308,BTS SUGA CARDS,New Nike Boys Medium 10/12 Shirt,0.2222222222222222,3.0,13.0
4309,BTS SUGA CARDS,knitted tank bundle,0.2222222222222222,3.0,18.0
4310,BTS SUGA CARDS,Bananas Republic sweater size medium,0.2222222222222222,3.0,9.0
4311,BTS SUGA CARDS,Track set,0.2222222222222222,3.0,10.0
4312,"Bundle Gex, Prima Rage",BTS SUGA CARDS,0.2222222222222222,12.0,3.0
4313,BTS SUGA CARDS,Xbox one controller,0.2222222222222222,3.0,30.0
4314,BTS SUGA CARDS,Green cut out maxi,0.2222222222222222,3.0,19.0
4315,Ugg Shoes,BTS SUGA CARDS,0.2222222222222222,28.0,3.0
4316,BTS SUGA CARDS,NWT Bordeaux wunder under crop size 4,0.2222222222222222,3.0,78.0
4317,BTS SUGA CARDS,"Shadowsense SPS, MJS, and Garnet. Three.",0.2222222222222222,3.0,55.0
4318,BTS SUGA CARDS,NWOT NIKE TUNIC TOP,0.2222222222222222,3.0,24.0
4319,BTS SUGA CARDS,American Girl Bitty Baby lot HOLD Danel,0.2222222222222222,3.0,48.0
4320,BTS SUGA CARDS,4 oz of clear slime,0.2222222222222222,3.0,9.0
4321,BTS SUGA CARDS,Soul Calibur II Xbox Game,0.2222222222222222,3.0,8.0
4322,MLB Cincinnati Reds T Shirt Size XL,BTS SUGA CARDS,0.2222222222222222,10.0,3.0
4323,NWT lilly pulitzer luxletic leggings xl,Hand sanitizer,0.2222222222222222,89.0,7.0
4324,Hand sanitizer,New 17 Piece Repair Cell Phones Tool Set,0.2222222222222222,7.0,7.0
4325,Tory Burch flats,Hand sanitizer,0.2222222222222222,55.0,7.0
4326,Boost Balls,Hand sanitizer,0.2222222222222222,24.0,7.0
4327,Jordan Retro 11 Low UNC,Hand sanitizer,0.2222222222222222,109.0,7.0
4328,Like New Mac Pro Longwear Concealer NW15,Hand sanitizer,0.2222222222222222,15.0,7.0
4329,Lululemon High Waisted Leggings,Hand sanitizer,0.2222222222222222,49.0,7.0
4330,Hand sanitizer,VS Pink Logo Boyshorts M,0.2222222222222222,7.0,20.0
4331,Hand sanitizer,"Cacique Red Lace Plunge, Push-Up Bra-42B",0.2222222222222222,7.0,12.0
4332,Hand sanitizer,Cat VANS size 10,0.2222222222222222,7.0,31.0
4333,Louis vuitton purse,Hand sanitizer,0.2222222222222222,71.0,7.0
4334,Army Green boots,Hand sanitizer,0.2222222222222222,31.0,7.0
4335,Hand sanitizer,Jordans Size 7,0.2222222222222222,7.0,31.0
4336,Disney T sum t-shirt girls,Hand sanitizer,0.2222222222222222,13.0,7.0
4337,Black mesh side bikini,Hand sanitizer,0.2222222222222222,15.0,7.0
4338,Hand sanitizer,Coach tennis shoes,0.2222222222222222,7.0,26.0
4339,Bomb glitter lip gloss,Hand sanitizer,0.2222222222222222,9.0,7.0
4340,Cat And Jack Gold Sandals [rm] Is Final,Hand sanitizer,0.2222222222222222,8.0,7.0
4341,(5) Pairs of Silk Lashes,Hand sanitizer,0.2222222222222222,10.0,7.0
4342,Hand sanitizer,ULTA Eye Primer Set -Order AddOn Jessica,0.2222222222222222,7.0,5.0
4343,B. Makowsky Purse And Hair bundle,Hand sanitizer,0.2222222222222222,28.0,7.0
4344,Hand sanitizer,Hold for Achury,0.2222222222222222,7.0,7.0
4345,Hand sanitizer,Northface Himalayan Parka,0.2222222222222222,7.0,176.0
4346,New Nike Boys Medium 10/12 Shirt,Hand sanitizer,0.2222222222222222,13.0,7.0
4347,Hand sanitizer,VS Pink sequin black shirt,0.2222222222222222,7.0,15.0
4348,Hand sanitizer,XL Nighty/Robe set,0.2222222222222222,7.0,6.0
4349,FREESHP Maybelline Vivid Matte Possessed,Hand sanitizer,0.2222222222222222,6.0,7.0
4350,Hand sanitizer,knitted tank bundle,0.2222222222222222,7.0,18.0
4351,Hand sanitizer,Bananas Republic sweater size medium,0.2222222222222222,7.0,9.0
4352,Lulaoe julia stars,Hand sanitizer,0.2222222222222222,20.0,7.0
4353,Hand sanitizer,Track set,0.2222222222222222,7.0,10.0
4354,VSX the player racerback sports bra,Hand sanitizer,0.2222222222222222,15.0,7.0
4355,MTV half shirt,Hand sanitizer,0.2222222222222222,7.0,7.0
4356,Hand sanitizer,"iPhone 6/6S, 7 360 Full Armor Case",0.2222222222222222,7.0,8.0
4357,Rae Dunn Good Morning Bowl,Hand sanitizer,0.2222222222222222,18.0,7.0
4358,Hand sanitizer,Xbox one controller,0.2222222222222222,7.0,30.0
4359,Green cut out maxi,Hand sanitizer,0.2222222222222222,19.0,7.0
4360,Ugg Shoes,Hand sanitizer,0.2222222222222222,28.0,7.0
4361,Size 7 fashion ring,Hand sanitizer,0.2222222222222222,11.0,7.0
4362,Hand sanitizer,"Shadowsense SPS, MJS, and Garnet. Three.",0.2222222222222222,7.0,55.0
4363,Bundle for Kylie,Hand sanitizer,0.2222222222222222,20.0,7.0
4364,R/C Fast Lane Helicopter,Hand sanitizer,0.2222222222222222,12.0,7.0
4365,Hand sanitizer,BBW Scentportables,0.2222222222222222,7.0,5.0
4366,sweat pants,Hand sanitizer,0.2222222222222222,13.0,7.0
4367,Hand sanitizer,Women's bathing suit bra top,0.2222222222222222,7.0,4.0
4368,American Girl Bitty Baby lot HOLD Danel,Hand sanitizer,0.2222222222222222,48.0,7.0
4369,Thirty one LUT,Hand sanitizer,0.2222222222222222,29.0,7.0
4370,Hand sanitizer,"11"" Baltic amber teething necklace",0.2222222222222222,7.0,20.0
4371,4 oz of clear slime,Hand sanitizer,0.2222222222222222,9.0,7.0
4372,Hand sanitizer,2 Polo Rugby(Wingtips),0.2222222222222222,7.0,20.0
4373,Boys 12-18 month button down shirts,Hand sanitizer,0.2222222222222222,8.0,7.0
4374,Soul Calibur II Xbox Game,Hand sanitizer,0.2222222222222222,8.0,7.0
4375,MLB Cincinnati Reds T Shirt Size XL,Hand sanitizer,0.2222222222222222,10.0,7.0
4376,N64 F-zero X game works nintendo 64,Pregnancy belly band M/L,0.2222222222222222,14.0,10.0
4377,N64 F-zero X game works nintendo 64,Ribbed Tank Top,0.2222222222222222,14.0,11.0
4378,Calvin Klein,N64 F-zero X game works nintendo 64,0.2222222222222222,15.0,14.0
4379,N64 F-zero X game works nintendo 64,WHITE JORDAN JERSEY,0.2222222222222222,14.0,34.0
4380,Tarte paint palettes. ON HOLD.,N64 F-zero X game works nintendo 64,0.2222222222222222,49.0,14.0
4381,N64 F-zero X game works nintendo 64,Apple watch band,0.2222222222222222,14.0,14.0
4382,Fashion Nova dress,N64 F-zero X game works nintendo 64,0.2222222222222222,24.0,14.0
4383,VS bikini bottoms S,N64 F-zero X game works nintendo 64,0.2222222222222222,12.0,14.0
4384,Lulaoe julia stars,N64 F-zero X game works nintendo 64,0.2222222222222222,20.0,14.0
4385,VSX the player racerback sports bra,N64 F-zero X game works nintendo 64,0.2222222222222222,15.0,14.0
4386,Matilda Jane.,N64 F-zero X game works nintendo 64,0.2222222222222222,12.0,14.0
4387,N64 F-zero X game works nintendo 64,"iPhone 6/6S, 7 360 Full Armor Case",0.2222222222222222,14.0,8.0
4388,Rae Dunn Good Morning Bowl,N64 F-zero X game works nintendo 64,0.2222222222222222,18.0,14.0
4389,light grey cutout shirt,N64 F-zero X game works nintendo 64,0.2222222222222222,21.0,14.0
4390,Size 7 fashion ring,N64 F-zero X game works nintendo 64,0.2222222222222222,11.0,14.0
4391,NWOT NIKE TUNIC TOP,N64 F-zero X game works nintendo 64,0.2222222222222222,24.0,14.0
4392,Bundle for Kylie,N64 F-zero X game works nintendo 64,0.2222222222222222,20.0,14.0
4393,R/C Fast Lane Helicopter,N64 F-zero X game works nintendo 64,0.2222222222222222,12.0,14.0
4394,N64 F-zero X game works nintendo 64,BBW Scentportables,0.2222222222222222,14.0,5.0
4395,sweat pants,N64 F-zero X game works nintendo 64,0.2222222222222222,13.0,14.0
4396,N64 F-zero X game works nintendo 64,Women's bathing suit bra top,0.2222222222222222,14.0,4.0
4397,American Girl Bitty Baby lot HOLD Danel,N64 F-zero X game works nintendo 64,0.2222222222222222,48.0,14.0
4398,Thirty one LUT,N64 F-zero X game works nintendo 64,0.2222222222222222,29.0,14.0
4399,"11"" Baltic amber teething necklace",N64 F-zero X game works nintendo 64,0.2222222222222222,20.0,14.0
4400,N64 F-zero X game works nintendo 64,2 Polo Rugby(Wingtips),0.2222222222222222,14.0,20.0
4401,Boys 12-18 month button down shirts,N64 F-zero X game works nintendo 64,0.2222222222222222,8.0,14.0
4402,Soul Calibur II Xbox Game,N64 F-zero X game works nintendo 64,0.2222222222222222,8.0,14.0
4403,MLB Cincinnati Reds T Shirt Size XL,N64 F-zero X game works nintendo 64,0.2222222222222222,10.0,14.0
4404,LuLaRoe navy hot pink Amelia large,Nautica boys outfit 18 months! New,0.2222222222222222,39.0,10.0
4405,LuLaRoe navy hot pink Amelia large,Bananas Republic sweater size medium,0.2222222222222222,39.0,9.0
4406,LuLaRoe navy hot pink Amelia large,"Shadowsense SPS, MJS, and Garnet. Three.",0.2222222222222222,39.0,55.0
4407,LuLaRoe navy hot pink Amelia large,NWOT NIKE TUNIC TOP,0.2222222222222222,39.0,24.0
4408,LuLaRoe navy hot pink Amelia large,American Girl Bitty Baby lot HOLD Danel,0.2222222222222222,39.0,48.0
4409,LuLaRoe navy hot pink Amelia large,Soul Calibur II Xbox Game,0.2222222222222222,39.0,8.0
4410,MLB Cincinnati Reds T Shirt Size XL,LuLaRoe navy hot pink Amelia large,0.2222222222222222,10.0,39.0
4411,PINK Victoria's Secret blk & white robe,Lip balm bundle,0.2222222222222222,17.0,15.0
4412,PINK Victoria's Secret blk & white robe,Dell 2in1 Inspiron 3000 Series Touch,0.2222222222222222,17.0,115.0
4413,PINK Victoria's Secret blk & white robe,Converse men's black shoes,0.2222222222222222,17.0,26.0
4414,PINK Victoria's Secret blk & white robe,Silver Jeans Suki Surplus size 32/32,0.2222222222222222,17.0,13.0
4415,PINK Victoria's Secret blk & white robe,Burglar or convict costume,0.2222222222222222,17.0,17.0
4416,PINK Victoria's Secret blk & white robe,Victoria's secret pink hoodie,0.2222222222222222,17.0,18.0
